"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3"
"1",3239.73399990304,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,2743.27366589469,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,2743.03087386095,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,2743.27372319567,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"2",3591.85960115759,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,2908.87832056141,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,3105.08102226547,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,2950.78922476042,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"3",2049.40819896125,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,2876.76917815841,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,3449.25867060964,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,3751.48471243272,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"4",1800.92279420173,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,3138.22836376207,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,2103.79796770859,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,2762.25436404956,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"5",2870.14220101999,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,2311.35575076581,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,1980.81318274315,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,1607.36610043721,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"6",1494.96123603005,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,1719.79251843849,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,2490.37871316309,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,1812.93203253455,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"7",3430.02313201063,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,2570.87961433646,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,2694.42211845413,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,3309.34274984083,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"8",1046.81734156921,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,2097.061914372,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,3503.54458542879,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,2247.6213137048,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"9",2039.29292938331,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,1852.28439585208,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,1976.01764001989,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,1561.83545823215,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"10",1420.69266888108,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,1727.28383633663,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,1042.16138385811,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,1065.33669040984,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"11",1122.57219827948,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,2578.36577522446,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,1136.11339992652,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,1632.40863523918,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"12",945.347498274828,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,1320.81436889945,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,1161.67749540855,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,1555.21353652583,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"13",1196.44766345089,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,808.288551033946,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,1288.74621005995,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,930.63090453647,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"14",NA,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,NA,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,NA,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,NA,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"15",607.146304863346,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,1255.95517035233,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,1210.26191219263,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,1105.00295647589,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
"16",497.244428167708,394.884848273479,621.216248581677,256.425665535364,956.647157584796,2006,1,"0000200",27.6688069025126,783.462816985128,349.537631233062,669.389268304901,188.188643567928,1243.30955779312,2006,1,"0101210",55.513373323862,953.572896843857,241.245536122557,515.532157341949,117.000706315827,1062.98359730118,2006,1,"1000210",62.8707119481299,812.284440808474,462.305692407084,953.124752734055,232.007029110111,1899.23124507543,2006,1,"0101210",61.6194012649416
