"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2"
"1",3017.75921941639,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,2743.27366821363,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,2743.23458220348,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"2",3467.44060734019,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,2931.83625165887,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,3005.95956785634,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"3",2072.78999192697,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,2925.73077055622,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,2893.03952488603,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"4",1940.53826915976,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,3470.38144913058,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,3027.05615367952,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"5",2794.32159088342,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,2555.49071429873,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,2433.20985130703,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"6",1530.02697040544,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,2031.39032354838,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,2078.69239895556,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"7",3154.8467211238,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,2409.27697625373,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,2664.97834064058,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"8",1095.26704183269,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,1741.47358240779,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,2138.60855590911,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"9",2258.91431807644,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,2187.56346078198,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,3052.20324046823,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
"10",1629.44740461162,652.769797960872,824.96158998557,522.243231269628,1031.14789848245,1993,1,"1000200",-7.09850828014365,1833.82204327586,735.078469645809,1347.74704921174,412.527659247129,2401.53554845817,1993,1,"1000210",32.4826276819209,1627.22815327829,979.098977847623,1919.67320720838,515.455407166967,3646.3873476651,1993,1,"1100210",39.098173044425
