"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4","pred.5","CI.Lo.50.5","CI.Hi.50.5","CI.Lo.95.5","CI.Hi.95.5","CI.year.5","CI.period.5","arma.5","aicc.5","pred.6","CI.Lo.50.6","CI.Hi.50.6","CI.Lo.95.6","CI.Hi.95.6","CI.year.6","CI.period.6","arma.6","aicc.6"
"1",3154.96875469482,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,2743.27366358316,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,2743.05697400635,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,2743.27372515325,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,2743.01244508887,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,2743.54485144307,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,2743.15744998514,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"2",3488.40404524064,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,2881.80687111888,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,3076.13833084554,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,2951.97366313607,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,4008.52786073375,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,2950.56077750156,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,3369.65003669436,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"3",2019.96458828229,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,2923.12684170852,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,3402.40949197131,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,3787.34500650875,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,3831.60135927647,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,3244.27167784454,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,3409.1971768542,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"4",1781.09223410056,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,3060.09015886342,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,2150.81682089737,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,2766.96276966878,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,2199.54690204123,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,3054.84712147513,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,1795.79439879241,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"5",2803.96376925593,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,2108.27482941418,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,1968.51253451529,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,1605.69329869108,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,1295.94714950367,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,2087.64871293134,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,2035.55743914374,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"6",1485.75636072761,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,1748.86101857864,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,2473.0131347201,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,1806.98550765323,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,1704.53948158209,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,2211.91645760866,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,2739.00339397012,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"7",3335.26975143572,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,2470.31858066958,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,2647.62626271998,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,3311.17245572869,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,4242.88781405573,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,2364.73580543247,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,2864.13426181459,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"8",1050.16603359084,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,2115.51289287945,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,3376.05287137359,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,2240.24862964237,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,1678.69233447353,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,2126.33625229483,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,1699.99975580842,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"9",2010.25617252791,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,1797.59489992285,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,1982.20260151362,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,1548.99736529074,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,1597.37645355818,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,1782.65775731687,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,1677.73942622613,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
"10",1413.83819299959,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542,1758.18033497366,530.197457835495,1005.81623234643,288.036635134002,1851.43535367179,2010,1,"1001210",59.1022121232955,1068.91184706349,495.76773291489,1025.5274212406,248.010368395464,2050.00866681428,2010,1,"1000210",66.2120541970614,1069.57773914012,557.342603886247,1108.07099480225,289.552065455218,2132.86398963514,2010,1,"0101210",63.8944949825919,1384.16957820039,508.186762179246,901.260546333735,294.381318968353,1555.83472662705,2010,1,"0101210",53.9064475525672,1116.23044755681,715.747978639921,1475.28603453864,359.278743602438,2939.03554256799,2010,1,"0101210",67.6882054515802,1361.91455057631,446.41572682319,909.00600306192,226.699590123393,1790.01018626745,2010,1,"0101210",66.6213318252625
