"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1"
"1",3153.68348678879,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2743.27366393443,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"2",3486.18475562115,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2886.24097982465,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"3",2021.19432498221,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2913.97477993422,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"4",1782.68771564364,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,3078.94326257749,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"5",2803.57488068688,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2123.68124773864,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"6",1487.70177743768,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1730.31533801005,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"7",3333.48885784088,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2477.13849698777,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"8",1052.37283033959,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2101.92322242794,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"9",2011.50208167838,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1815.64055539807,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
"10",1415.84950782524,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1758.64729970757,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647
