"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4"
"1",3197.0819455137,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,2743.27366285841,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,2743.05329960228,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,2743.273719248,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,2743.01145852875,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"2",3544.43416786406,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,2872.24342473998,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,3075.45522990099,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,2945.53128788716,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,4246.16438416677,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"3",2022.77547768,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,2945.80025722121,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,3417.94915779404,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,3680.34816781756,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,4388.76608932858,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"4",1777.6056280552,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,3064.86886131626,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,2110.29822073767,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,2698.02652273995,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,2543.18684828618,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"5",2832.48496325715,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,2114.55758771351,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1978.179176208,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1576.59480077287,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1609.62341099734,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"6",1475.70879494419,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1774.55062021643,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,2498.36466708481,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1835.90121636365,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1778.35551177524,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"7",3384.79320824038,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,2427.80188043622,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,2614.51646588012,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,3330.08785390977,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,2360.48059103903,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"8",1033.47469025193,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,2116.70235729781,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,3453.60413586224,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,2271.94710891962,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1727.7191382316,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"9",2012.79540479604,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1765.23139757408,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1902.74672987882,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1550.9260795918,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1911.27715471578,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"10",1402.42355025372,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1822.25992399466,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1085.37582943797,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1042.61225007956,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1922.62197212477,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"11",1108.2348606413,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,2564.96029068329,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1174.12431856979,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1645.11419065519,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1031.1553300676,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"12",933.333961299443,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1101.79866613828,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1179.82781645972,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1579.43405639769,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1310.39522391068,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"13",1181.13848681353,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,815.298383083438,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1270.36601499813,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,920.379857472294,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1423.49361641852,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"14",NA,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,NA,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,NA,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,NA,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,NA,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"15",599.530478701796,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1138.15767067309,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1197.76147632009,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1107.70427140357,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1011.541133552,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"16",491.044047854796,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,791.028069500204,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,930.416378483256,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,789.11034150653,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,938.971747092554,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"17",1501.47760004615,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1440.47451937303,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,613.953841074616,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,720.026347053334,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1140.86819821109,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"18",624.782287830806,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,901.59604944161,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1115.9279484646,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1135.98558083286,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1048.08765038957,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"19",1654.30979523902,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1424.66891816983,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1670.69918996972,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1705.57001094593,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,887.380394102443,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"20",1171.28050162245,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1033.88314648811,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1456.48274638056,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1279.38903835145,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1348.52371759203,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"21",894.128520144375,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1765.07376864623,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,1591.15761310829,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1785.89752314532,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1580.08616086611,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"22",1325.27150459384,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,1289.48732583424,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,913.188795804595,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,1519.97937051805,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1417.8099865817,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"23",483.31460864064,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,545.563402503929,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,992.215536895707,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,951.201358780811,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,1105.15731493812,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"24",512.31419590729,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,807.082347744733,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,819.417867073603,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,685.766416744505,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,745.271730140288,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"25",94.5883445079882,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,228.248978918014,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,267.630916274378,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,256.929491414578,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,305.960250266047,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"26",218.787203364481,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,110.483103453595,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,232.265200198574,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,215.804848194749,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,220.238461127794,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"27",323.641356178601,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,187.927346463952,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,191.483915505367,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,174.12052521645,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,131.269000678479,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
"28",383.105804601614,783.686712032266,1241.34871887289,505.585678601506,1924.16149656352,2014,1,"0000200",34.0602613280653,174.422152383802,121.495712385534,234.985796984919,64.7987762370499,440.591141732724,2014,1,"1001210",66.7120706937933,162.142537418288,147.779456116631,307.356657192173,73.5456825362211,617.588933399529,2014,1,"1000210",73.1380822783376,140.627293217281,120.240792952428,243.653611504766,61.3437286083471,477.58921926812,2014,1,"0101210",72.1489000608129,185.245018605422,207.864400895935,415.919353487559,107.332667116744,805.484756469162,2014,1,"1000210",68.5259208934654
