"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc"
"1",3281.57658088173,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"2",3634.18569982242,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"3",2086.20095143274,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"4",1835.82321944134,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"5",2911.02868750561,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"6",1527.00939406123,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"7",3472.17586037484,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"8",1073.39407247583,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"9",2076.01535714876,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"10",1451.94995951562,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"11",1150.20130531931,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"12",970.419339821242,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"13",1225.04890976099,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"14",NA,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"15",626.245313392322,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"16",513.996940891781,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"17",1553.39267870007,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"18",652.340736234507,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"19",1709.77458175506,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"20",1214.93095448166,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"21",930.073525898103,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"22",1372.88570099591,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"23",505.990177588453,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"24",536.023495523385,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"25",100.730313103786,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"26",230.95894872256,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"27",340.249975206381,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
"28",402.055969287211,318.660003983485,507.2773502126,204.604526010723,790.055848671732,1997,1,"0000200",23.403684276472
