"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3"
"1",2756.41143634287,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,2743.27365853797,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,2743.04867006134,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,2743.27373386316,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"2",3133.30155422559,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,2799.84495629565,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,3075.32823813166,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,2917.90825047635,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"3",1888.27930352547,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,3141.43150054931,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,3400.15759086364,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,4109.25419939122,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"4",1718.66118245664,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,2935.14375859575,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,2056.17873968718,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,2559.74779849931,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"5",2644.42697886203,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,2670.26006292542,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,2288.20876565146,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,2069.82876538487,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"6",1490.37217329858,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,2395.93609185742,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,2561.52720160802,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,2106.616787346,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"7",3341.31877343954,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,2013.9817217452,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,2461.4820681111,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,2463.81105468872,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"8",1153.69737558421,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,2284.61042779021,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,3840.26748372088,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,2289.51034749994,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"9",2202.35406855845,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,1320.45688422225,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,1754.97000167665,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,1332.93909229339,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
"10",1473.91039225152,472.239836914853,790.445873928647,289.05771823158,1291.36849511497,2023,1,"1100210",53.5025472707407,2865.2920483681,445.233641767501,967.538518060202,212.508472316779,2027.12246363582,2023,1,"0100210",93.3476079625481,1527.2048108806,406.913906814554,899.222248241741,191.139086497173,1914.34439094709,2023,1,"0100210",95.5910975464282,1543.8605106972,523.408897736468,1132.35210211573,250.886883276146,2362.35214005034,2023,1,"0100210",92.7963057188454
