"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4","pred.5","CI.Lo.50.5","CI.Hi.50.5","CI.Lo.95.5","CI.Hi.95.5","CI.year.5","CI.period.5","arma.5","aicc.5","pred.6","CI.Lo.50.6","CI.Hi.50.6","CI.Lo.95.6","CI.Hi.95.6","CI.year.6","CI.period.6","arma.6","aicc.6","pred.7","CI.Lo.50.7","CI.Hi.50.7","CI.Lo.95.7","CI.Hi.95.7","CI.year.7","CI.period.7","arma.7","aicc.7","pred.8","CI.Lo.50.8","CI.Hi.50.8","CI.Lo.95.8","CI.Hi.95.8","CI.year.8","CI.period.8","arma.8","aicc.8","pred.9","CI.Lo.50.9","CI.Hi.50.9","CI.Lo.95.9","CI.Hi.95.9","CI.year.9","CI.period.9","arma.9","aicc.9","pred.10","CI.Lo.50.10","CI.Hi.50.10","CI.Lo.95.10","CI.Hi.95.10","CI.year.10","CI.period.10","arma.10","aicc.10"
"1",3268.61856958147,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,2743.27366018242,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,2742.74512896376,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,2743.27372710585,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,2742.98814947772,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,1830.00291634603,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,2743.138043484,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,2744.50371163714,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,2737.99028925333,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,2743.69537617112,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,2743.35422008125,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"2",3628.80758146473,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,2831.09646827475,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,2980.78486824416,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,2927.111850803,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,4249.39763041115,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,2394.97057489807,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,3470.56269230392,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,3060.25406838964,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,3306.62289553773,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,4206.64432820151,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,2832.11599361562,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"3",2055.25680824586,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,3065.19684741798,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,2987.36125163487,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,3966.13169433249,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,3374.06520237496,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,2905.04517534538,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,3557.93992497276,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,2712.10528148527,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,2924.43417393932,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,2787.2363423774,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,3009.97421670736,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"4",1802.99286620574,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,3244.40006528745,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,1805.94078082948,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,2732.83754509397,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,1619.75780730419,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,2866.42317468449,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,1663.45145312608,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,2499.35431486502,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,2367.1988325643,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,2113.4552808145,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,2502.00472463486,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"5",2891.11929718924,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,2626.83178291865,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,2099.34502422813,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,1757.77178680673,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,1237.33476298434,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,2188.21653895025,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,2411.63451228993,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,2121.85154476444,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,1734.66513409198,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,2673.13299121243,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,1881.516838677,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"6",1493.01669151595,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,2155.00785785786,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,2023.98363994076,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,1955.2488652915,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,2462.67484844807,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,2328.75483055075,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,2795.96185009712,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,2235.45330133277,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,2752.96767208611,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,2061.38793261407,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,2359.58617031407,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"7",3463.2045541617,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,2138.27520085036,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,2244.49702438553,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,2681.11219102767,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,3931.34627904302,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,2347.81779651777,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,2367.06364055596,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,2290.57363307594,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,2644.56172247179,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,2625.55569916511,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,2293.06845519463,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"8",1040.56453002387,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,1967.55794683015,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,3111.35198763612,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,2164.41033052746,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,1604.6891251262,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,1968.16539223427,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,1913.16505782604,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,2136.93912353642,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,2517.52840659892,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,2504.36028877372,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,2512.41440777888,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"9",2044.97950960266,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,1597.72910312423,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,1880.24933431585,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,1576.15846761229,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,1344.76560024561,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,1579.87071402312,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,1519.16938969724,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,1948.51337652566,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,1940.49029562393,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,2044.88888572537,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,1961.42768930377,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
"10",1417.89360476048,518.381670820515,846.071992474273,325.01832484154,1349.42610791895,2000,1,"0000200",28.4369191777387,2480.65045567762,258.675480088422,506.271285173974,136.413096101743,960.024891229538,2000,1,"1000210",45.9823935144349,1394.09382791191,251.55590846404,529.710551976079,123.724344462549,1077.0056588634,2000,1,"0100210",53.8415944119154,1251.81541111459,357.394196741019,750.626766036594,176.21489110349,1522.40056683067,2000,1,"1000210",51.6268392845051,1552.20134746496,589.351606715344,1110.17112297589,322.333756009895,2029.82505820686,2000,1,"0001210",45.6632763082184,1118.93970927393,411.930352349596,863.497722050306,203.47850875937,1748.10068673101,2000,1,"1001200",57.4162581935274,1531.94890428333,254.263489971298,539.812922138552,124.084300563305,1106.14088076782,2000,1,"1000210",52.3709161470032,1187.16270541418,260.798614579239,562.048475086441,125.468678483823,1168.27135983438,2000,1,"1000210",53.5209824777095,1174.70580987162,231.010946640108,502.220386067937,110.2168244939,1052.6379011576,2000,1,"1000210",54.2217081466389,1143.10297399338,276.847234473881,582.824302906575,136.195402352944,1184.7191142746,2000,1,"1000210",51.8154731916983,1328.87593177039,194.089438773137,429.320785742153,91.0862740828151,914.809955697348,2000,1,"1000210",55.3810670645343
