"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4","pred.5","CI.Lo.50.5","CI.Hi.50.5","CI.Lo.95.5","CI.Hi.95.5","CI.year.5","CI.period.5","arma.5","aicc.5","pred.6","CI.Lo.50.6","CI.Hi.50.6","CI.Lo.95.6","CI.Hi.95.6","CI.year.6","CI.period.6","arma.6","aicc.6","pred.7","CI.Lo.50.7","CI.Hi.50.7","CI.Lo.95.7","CI.Hi.95.7","CI.year.7","CI.period.7","arma.7","aicc.7","pred.8","CI.Lo.50.8","CI.Hi.50.8","CI.Lo.95.8","CI.Hi.95.8","CI.year.8","CI.period.8","arma.8","aicc.8","pred.9","CI.Lo.50.9","CI.Hi.50.9","CI.Lo.95.9","CI.Hi.95.9","CI.year.9","CI.period.9","arma.9","aicc.9","pred.10","CI.Lo.50.10","CI.Hi.50.10","CI.Lo.95.10","CI.Hi.95.10","CI.year.10","CI.period.10","arma.10","aicc.10"
"1",3227.91584402504,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2743.27365841562,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2743.03486479263,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2743.27371774029,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,2742.99167539009,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2743.42396411641,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,2743.15922098239,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,2743.91019039928,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,2736.91342636962,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,2743.7976346536,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,2743.08667404565,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"2",3579.426986135,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2797.28661519859,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,3092.43305073891,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2888.98115384749,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,4418.49864789547,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2855.84955210066,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,3360.9339228942,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,2923.52850706691,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,3409.90977992999,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,4666.10824252543,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,2818.48115897576,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"3",2040.23624997538,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,3148.75095923265,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,3416.30916225486,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,3903.1459137948,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,4418.49110258032,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,3260.28818535966,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,3463.04397861812,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,2926.85501570369,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,2900.96872625749,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,2687.93553452098,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,3226.22291780346,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"4",1792.44250514456,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,3003.2829224764,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2044.35948976675,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2460.40664708377,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,2427.89452779772,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2605.3186933672,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,1663.39610302128,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,2371.59747413165,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,2243.48336986035,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,2001.84877891086,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,2452.96775006905,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"5",2859.04383055275,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2514.02210556025,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2307.78421330935,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2016.54521909097,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,1589.91832400542,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2023.00304431518,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,2575.79427997753,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,1973.45301442842,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,1703.7982618728,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,2911.46950528173,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,1826.95023737365,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"6",1487.41906878383,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2247.97157985952,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2560.41865803903,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2207.67686445712,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,1816.73620572992,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2542.29763301332,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,2740.52266570446,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,2440.72583909812,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,3001.26745929317,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,2004.93323679921,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,2542.65715966911,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"7",3417.86476431896,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2021.39449859492,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2498.63025554975,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2341.92010077017,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,2320.13690381561,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,1990.79523536562,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,2159.39182320475,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,2112.56329765913,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,2525.30109639011,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,2691.4116877993,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,1989.94589276791,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"8",1040.86287623528,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2194.82464407285,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,3905.41047701369,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2443.11780188189,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,1747.14043974222,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2565.41434375312,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,2319.27513070788,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,2578.27079220708,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,2717.17872762002,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,2557.48733372838,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,2909.43272740608,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"9",2030.14802413975,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,1381.1831832137,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,1782.57156929098,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,1346.40999575925,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,1815.97546268432,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,1540.61643702363,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,1304.24211860391,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,1660.10680721331,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,1701.48690577877,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,1954.73867407048,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,1621.85382933276,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
"10",1413.39450713636,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2703.05483697972,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,1524.42933928199,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,1579.24952116295,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,2012.32367853686,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,1393.69540121914,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864,1795.73437284573,488.141918261835,1105.12266164333,224.071955297932,2407.51545748742,2015,1,"0100210",84.0055422079469,1354.29631453923,520.530676250305,1192.63987599825,236.229345077152,2627.97850526867,2015,1,"1000210",85.3073834283824,1220.44704891903,436.401212879936,984.101382571332,201.074646430749,2135.83882689487,2015,1,"1000210",83.7118986193668,1125.65719986154,375.846813561399,810.894806027853,180.625309181326,1687.31741061327,2015,1,"1000210",78.9249378188617,1496.70017931902,488.552342291856,1127.35379044029,220.220512485498,2500.99924250914,2015,1,"1000210",86.0485510496549
