"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc"
"1",3154.96875469482,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"2",3488.40404524064,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"3",2019.96458828229,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"4",1781.09223410056,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"5",2803.96376925593,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"6",1485.75636072761,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"7",3335.26975143572,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"8",1050.16603359084,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"9",2010.25617252791,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"10",1413.83819299959,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"11",1124.09615256512,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"12",950.91755887693,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"13",1196.06574887026,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"14",NA,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"15",617.875859590381,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"16",508.695846428371,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"17",1511.02222853113,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"18",643.211935223639,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"19",1660.64687058185,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"20",1186.34095800818,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"21",911.987701958533,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"22",1338.01984177569,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"23",500.894571619714,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"24",530.1473920509,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"25",102.263749335597,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"26",231.453196148638,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"27",338.91930644604,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"28",399.440070741516,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"29",190.381557305425,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"30",576.941252951228,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"31",680.23586273868,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"32",1703.38865250056,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"33",493.092907276258,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"34",974.27300697821,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"35",691.926270166414,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"36",489.191927098098,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"37",506.745563913111,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"38",711.408880749181,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"39",315.482914737756,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"40",1178.56094141832,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
"41",493.092907276258,392.959555212122,618.742086764893,254.957470568003,953.651660665113,2010,1,"0000200",30.3641886512542
