"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4","pred.5","CI.Lo.50.5","CI.Hi.50.5","CI.Lo.95.5","CI.Hi.95.5","CI.year.5","CI.period.5","arma.5","aicc.5","pred.6","CI.Lo.50.6","CI.Hi.50.6","CI.Lo.95.6","CI.Hi.95.6","CI.year.6","CI.period.6","arma.6","aicc.6","pred.7","CI.Lo.50.7","CI.Hi.50.7","CI.Lo.95.7","CI.Hi.95.7","CI.year.7","CI.period.7","arma.7","aicc.7"
"1",3153.68348678879,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2743.27366393443,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,2743.05332819806,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,2743.27372576231,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,2743.00534640463,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,2743.50030381108,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,2743.15331162751,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,2743.99094613546,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"2",3486.18475562115,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2886.24097982465,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,3081.7201124288,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,2952.51859590076,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,4051.02784185677,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,2941.12247068354,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,3388.52809463813,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,2983.74065335291,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"3",2021.19432498221,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2913.97477993422,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,3406.10354055999,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,3801.24004983461,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,3900.72689055929,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,3196.24023233968,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,3428.63065868729,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,2808.29563893392,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"4",1782.68771564364,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,3078.94326257749,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,2154.93088592615,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,2781.4198019856,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,2204.28264884051,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,3009.458590894,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1781.04759316857,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,2516.72061630845,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"5",2803.57488068688,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2123.68124773864,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1967.73099143675,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1615.94112041078,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1276.48331484369,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,2066.71849615003,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,2050.30983731256,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1898.19249492128,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"6",1487.70177743768,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1730.31533801005,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,2468.28329032172,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1805.30637929079,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1693.26252433747,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,2205.33614375999,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,2756.91750892246,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,2152.34481646669,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"7",3333.48885784088,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2477.13849698777,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,2666.69202854917,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,3296.45953459371,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,4255.90187515582,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,2424.71739800702,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,2875.7945785012,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,2577.45681696006,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"8",1052.37283033959,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2101.92322242794,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,3374.99020687645,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,2234.95459231872,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1674.04864476791,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,2164.05732665606,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1676.86752648689,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,2277.09238148467,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"9",2011.50208167838,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1815.64055539807,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,2006.69742853709,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1553.92434151074,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1596.89577252101,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,1845.6317646155,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1672.50303474791,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1979.92392603731,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"10",1415.84950782524,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1758.64729970757,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1058.84184358357,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1077.30264216167,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1405.71244201934,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,1133.83490494006,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1374.01662356843,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1093.10995560992,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"11",1126.28369212596,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,2576.15165806985,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1176.41222944871,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1628.34199248884,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1124.79043588548,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,1353.15011450379,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1600.33433195955,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1550.8281304199,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"12",953.131390330905,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1121.7578244747,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1177.1040262622,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1536.5370389939,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1459.41766699815,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,1383.43269443276,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1486.59328552025,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1908.97459314882,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"13",1198.22388895976,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,789.745406934105,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1276.18889051204,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,931.353069038936,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1472.17419068573,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,1002.89603128456,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1105.5179148894,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1033.03986798678,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"14",NA,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,NA,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,NA,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,NA,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,NA,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,NA,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,NA,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,NA,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"15",619.923072917102,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1168.86185602844,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1206.59490377514,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1100.79952384112,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,817.455757954737,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,1009.48313835865,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1212.70400247294,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1074.57352999919,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"16",510.607494220957,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,776.540205863116,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,940.59658585841,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,822.207502638628,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,848.693189184601,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,731.71032554694,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,747.876948595843,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,787.149992585516,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"17",1512.94259286716,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1409.6041007955,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,616.237766018558,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,756.802737612158,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1148.03865958942,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,705.202102364786,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,585.879815999267,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,664.620486060848,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"18",645.284001262633,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,901.494648845337,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1064.09841072903,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1068.48525906681,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1047.58182046129,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,1180.51531058938,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1229.92339542043,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1377.29658980441,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"19",1662.39967899634,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1478.35351434432,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1730.91224126344,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1567.12010461262,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1479.1456693397,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,1859.52164459143,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1940.38835838662,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1795.18806208802,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
"20",1188.50366056726,365.878448012004,572.958706858246,238.627342173579,878.496322050856,2011,1,"0000200",30.0366453841576,1022.99546595466,571.755615587659,1078.03100324331,312.431980014506,1972.81430618383,2011,1,"1001210",59.7213239045647,1437.44720751663,560.824709003585,1151.29843349069,282.59939329077,2284.7770528451,2011,1,"1000210",66.9844215338769,1348.65746735682,510.370774782025,1010.11243640762,266.292729621639,1935.95922621998,2011,1,"0101210",64.8096139897313,1212.31353876393,441.567250226551,781.571940132936,256.270382308934,1346.68926369608,2011,1,"0101210",54.1420905827473,992.347290055043,641.74113547104,1326.38508970914,321.287487793487,2649.32780105312,2011,1,"0101210",69.5387219659016,1278.38661356993,716.733812574519,1446.16522453511,367.155148480175,2823.09949699563,2011,1,"0101210",67.1347269878493,1014.67489854016,617.20627339465,1286.8657943121,306.442969918265,2591.87424491502,2011,1,"0101210",70.4436185871664
