"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1"
"1",3067.38236603736,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,2742.92728672989,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"2",3357.39540285229,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,2583.95732910385,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"3",2054.15172950296,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,2464.16974815712,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"4",1834.35532581797,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,2822.14222614975,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"5",2758.71858511092,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,2234.11044267855,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"6",1558.40323540913,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,1711.57460903122,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"7",3224.56722953325,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,1823.93154390953,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"8",1140.71329159502,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,1484.81901238742,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"9",2045.27180833132,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,1451.08376084591,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"10",1490.4023224736,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,1926.46255605385,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"11",1212.67504931996,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,2553.48560058046,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"12",1043.29345114894,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,1098.6495641194,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"13",1282.27120744054,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,944.691562618554,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"14",NA,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,NA,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"15",708.002505087965,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,758.102146060982,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"16",594.431492696116,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,783.307764523531,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"17",1582.21343811535,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,1553.68954250928,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"18",734.055311424922,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,669.419837150994,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"19",1722.41950574137,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,967.303191624588,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"20",1272.89234509399,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,828.55873410655,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"21",1004.805768687,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,1303.07344982627,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"22",1418.33466110827,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,992.675213199965,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"23",586.227727852289,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,536.787893383191,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"24",616.925095518824,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,668.279299217002,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"25",140.46931485964,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,227.540048711306,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
"26",292.801018207642,239.917400039985,357.341469393815,164.129003531158,522.34787526238,1995,1,"0000200",14.6773675868502,158.397788491189,113.183424725173,221.674326075762,59.6476633513882,420.634405258986,1995,1,"1000210",41.0504653765075
