"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc"
"1",3238.209450439,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"2",3589.72797021709,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"3",2049.56189945449,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"4",1801.33527424728,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"5",2869.20568126427,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"6",1495.63544750343,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"7",3428.17587216775,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"8",1047.73424325985,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"9",2039.45789581012,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"10",1421.41969077536,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"11",1123.46191515056,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"12",946.290483486824,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"13",1197.30499773713,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"14",NA,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"15",608.072682161581,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"16",498.121632019944,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"17",1521.73071997723,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"18",633.662954758511,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"19",1676.49185232771,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"20",1187.32020245302,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"21",906.572531778041,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"22",1343.28461216991,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"23",490.287131976758,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"24",519.680375523855,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"25",96.080691932579,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"26",222.087084826697,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"27",328.417789846727,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"28",388.706345897049,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"29",181.759764303184,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"30",566.785012517251,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"31",671.104846093208,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"32",1720.76847149551,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"33",482.455386305778,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"34",970.138979744194,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
"35",682.938284679721,540.643770167577,862.683945357798,346.357362687935,1346.59964223572,2004,1,"0000200",28.4439085844881
