"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1"
"1",3233.77912773921,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,2743.27366437398,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"2",3584.78330415559,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,2891.61608637078,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"3",2046.84249540459,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,2915.61523077981,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"4",1798.96622998687,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,3151.74145637765,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"5",2865.31156400065,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,2293.93013945742,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"6",1493.69357477421,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1756.2648939955,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"7",3423.46799539488,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,2507.25994202711,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"8",1046.40759550024,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,2101.58932992247,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"9",2036.75280845975,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1811.35595141346,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"10",1419.58071205666,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1812.39439757441,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"11",1122.03229785444,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,2591.86817435605,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"12",945.10099018828,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1274.70436551882,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"13",1195.77452884578,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,837.023611266321,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"14",NA,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,NA,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"15",607.332626003772,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1205.6189261455,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"16",497.524367834352,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,805.633128576963,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"17",1519.75258839065,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1387.6856371404,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"18",632.88939399794,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,898.064021690464,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"19",1674.29787479111,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1538.74075471776,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"20",1185.80339498253,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1022.98600800399,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"21",905.436475974221,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1520.47280785235,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"22",1341.5535825088,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1395.9033377714,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"23",489.699963832757,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,553.122848881266,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"24",519.055272405363,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,764.188413425651,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"25",95.9797741858627,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,269.896488975336,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"26",221.837003418211,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,113.850178248523,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"27",328.036366123908,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,184.686040515529,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"28",388.248984294569,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,197.652776585104,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"29",181.5583843364,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,163.068691587432,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"30",566.098806114265,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,222.527742656093,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"31",670.282096497269,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,422.653241591011,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"32",1718.51249827714,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,557.104382822341,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"33",481.878299349965,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,995.840815230407,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
"34",968.917327323334,764.121169699475,1228.60198671975,485.984855235099,1931.74905982048,2003,1,"0000200",28.7888001169031,1185.32584870673,842.994208056782,1666.67499513553,440.28526611118,3191.10693851275,2003,1,"0101210",53.9930297441116
