"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc"
"1",3238.90849275998,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"2",3590.43280936077,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"3",2050.18195803622,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"4",1801.92429796525,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"5",2869.89083198858,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"6",1496.17721382651,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"7",3428.87889775381,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"8",1048.18442796035,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"9",2040.07680729293,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"10",1421.94828161481,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"11",1123.92978166169,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"12",946.715341453191,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"13",1197.78917353607,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"14",NA,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"15",608.396652501688,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"16",498.405851085401,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"17",1522.27695136443,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"18",633.995608789021,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"19",1677.06286873005,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"20",1187.80222463065,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"21",906.986923809679,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"22",1343.798537335,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"23",490.568353891044,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"24",519.972722613028,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"25",96.1654848337709,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"26",222.247805722273,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"27",328.631107531868,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"28",388.946406243884,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"29",181.898204843488,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"30",567.094538311153,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"31",671.449854684181,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"32",1721.34606935412,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"33",482.733588412225,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"34",970.569969298813,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"35",683.287114510571,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
"36",478.817243260714,380.447265533402,602.622158743471,245.441164272989,934.0973961026,2005,1,"0000200",28.0584827136312
