"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4","pred.5","CI.Lo.50.5","CI.Hi.50.5","CI.Lo.95.5","CI.Hi.95.5","CI.year.5","CI.period.5","arma.5","aicc.5","pred.6","CI.Lo.50.6","CI.Hi.50.6","CI.Lo.95.6","CI.Hi.95.6","CI.year.6","CI.period.6","arma.6","aicc.6"
"1",3278.76330820235,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,2742.98521138082,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,2742.78101148136,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,2743.27372215863,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,2743.01948057633,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,1825.74207313465,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,2743.1516944989,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"2",3636.6143408526,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,2616.83881360299,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,2895.66549598711,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,2922.43150259794,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,4197.92844597371,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,2400.00448183275,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,3399.3339635859,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"3",2070.34534214697,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,2564.88842161075,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,2927.75534418488,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,3882.17183408376,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,4332.13768553417,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,2914.42186662403,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,3506.52063524937,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"4",1818.3917992312,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,2866.60208222253,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,1825.44066427996,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,2733.22265992872,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,2524.94652753959,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,2878.37639882993,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,1747.94802601014,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"5",2903.32811438488,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,2274.846896761,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,2007.42364164152,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,1766.24336882589,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,1616.54995107187,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,2193.65697976542,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,2338.83682559921,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"6",1508.35148257622,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,1790.31837663546,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,2014.2946244598,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,1975.77508978322,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,1805.91744447486,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,2327.03715007204,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,2749.62183377817,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"7",3472.1283737592,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,1875.60853755895,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,2094.03059046866,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,2655.08652934995,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,2346.84378248443,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,2345.35104850621,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,2369.68349116057,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"8",1054.7064545605,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,1578.59408303022,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,2911.54418676161,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,2180.19795954678,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,1761.04390509571,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,1961.57938108057,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,1952.11618394339,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"9",2060.08642825951,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,1476.24106027033,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,1691.66805178969,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,1616.34288202572,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,1893.56473465905,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,1572.1294170902,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,1574.76186665539,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
"10",1433.12891857308,445.814070409136,725.595416634949,280.266774450973,1154.18835070236,1999,1,"0000200",27.3409376202994,1990.94877903983,137.499207284888,261.981325564746,74.389231922778,484.23977042794,1999,1,"1000210",44.1595085292877,1331.19133857001,168.013474938294,358.247878867698,81.6554585548474,737.127340695853,1999,1,"0100210",52.9410097905947,1252.12750848247,198.565712426579,422.013299080607,96.8046598623126,865.633653427621,1999,1,"1000210",50.8894903759376,1909.366523219,177.466483149267,360.747110749799,90.2679265627884,709.227778778041,1999,1,"1000210",47.5041398285346,1111.3626966705,200.528192531323,425.386933953123,97.9359939117833,870.998185497536,1999,1,"1001200",56.823868167092,1500.70366062933,190.080539863537,408.083188739842,91.7798028061337,845.160595831208,1999,1,"1000210",51.5522850487875
