"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2","pred.3","CI.Lo.50.3","CI.Hi.50.3","CI.Lo.95.3","CI.Hi.95.3","CI.year.3","CI.period.3","arma.3","aicc.3","pred.4","CI.Lo.50.4","CI.Hi.50.4","CI.Lo.95.4","CI.Hi.95.4","CI.year.4","CI.period.4","arma.4","aicc.4","pred.5","CI.Lo.50.5","CI.Hi.50.5","CI.Lo.95.5","CI.Hi.95.5","CI.year.5","CI.period.5","arma.5","aicc.5"
"1",3227.91584402504,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2743.27365841562,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2743.03486479263,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2743.27371774029,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,2742.99167539009,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2743.42396411641,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"2",3579.426986135,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2797.28661519859,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,3092.43305073891,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2888.98115384749,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,4418.49864789547,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2855.84955210066,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"3",2040.23624997538,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,3148.75095923265,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,3416.30916225486,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,3903.1459137948,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,4418.49110258032,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,3260.28818535966,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"4",1792.44250514456,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,3003.2829224764,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2044.35948976675,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2460.40664708377,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,2427.89452779772,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2605.3186933672,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"5",2859.04383055275,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2514.02210556025,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2307.78421330935,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2016.54521909097,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,1589.91832400542,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2023.00304431518,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"6",1487.41906878383,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2247.97157985952,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2560.41865803903,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2207.67686445712,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,1816.73620572992,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2542.29763301332,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"7",3417.86476431896,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2021.39449859492,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,2498.63025554975,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2341.92010077017,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,2320.13690381561,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,1990.79523536562,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"8",1040.86287623528,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2194.82464407285,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,3905.41047701369,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,2443.11780188189,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,1747.14043974222,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,2565.41434375312,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"9",2030.14802413975,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,1381.1831832137,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,1782.57156929098,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,1346.40999575925,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,1815.97546268432,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,1540.61643702363,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
"10",1413.39450713636,604.48273319283,955.916570440236,390.586957453839,1479.40183402648,2015,1,"0000200",34.4162258983204,2703.05483697972,650.507040545491,1395.44990705928,314.335797255516,2887.83522970095,2015,1,"1000210",78.175230009684,1524.42933928199,340.549541527698,762.247251840846,158.029272674399,1642.6257474461,2015,1,"0100210",82.8708129403148,1579.24952116295,310.378954340387,697.894665322031,143.403836164605,1510.50224495912,2015,1,"0100210",83.3001990510816,2012.32367853686,220.523786136133,468.004698781471,107.657683070686,958.651209658922,2015,1,"1000210",76.9730744986069,1393.69540121914,476.873785235355,1093.07614066415,216.32945603131,2409.56255477999,2015,1,"1000210",85.3600571369864
