"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc","pred.1","CI.Lo.50.1","CI.Hi.50.1","CI.Lo.95.1","CI.Hi.95.1","CI.year.1","CI.period.1","arma.1","aicc.1","pred.2","CI.Lo.50.2","CI.Hi.50.2","CI.Lo.95.2","CI.Hi.95.2","CI.year.2","CI.period.2","arma.2","aicc.2"
"1",3153.87993783176,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,2743.27366319458,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,2743.05836931707,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"2",3486.47023093865,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,2876.75136293441,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,3072.58294718733,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"3",2021.14445860273,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,2933.19498397025,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,3403.65762092215,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"4",1782.59997939071,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,3070.8663362866,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,2139.42298075077,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"5",2803.68503012278,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,2119.89028472321,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1971.00120396143,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"6",1487.57595884033,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1748.15804273813,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,2481.5172025113,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"7",3333.73264245304,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,2444.64959138034,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,2628.89170357963,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"8",1052.21262300434,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,2119.62056740823,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,3393.70016917568,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"9",2011.45056444567,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1768.7839219374,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1950.07394803427,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"10",1415.71606674395,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1814.5668571638,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1078.61844818334,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"11",1126.12717431125,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,2586.87668432715,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1184.25256486108,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"12",952.967839769365,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1093.75979792911,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1182.19161313788,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"13",1198.07187403714,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,796.179049012347,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1269.86236489085,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"14",NA,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,NA,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,NA,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"15",619.764583873115,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1157.88447879115,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1200.44649109595,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"16",510.457595438137,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,783.43711896065,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,931.519809687555,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"17",1512.81961470596,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1446.44286001361,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,616.905076845577,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"18",645.124084623241,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,895.148625115796,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1096.46713580932,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"19",1662.29516272567,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1438.52441188636,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1689.8761447456,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"20",1188.35098674355,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1034.8473476168,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1437.60084400788,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"21",914.03365399307,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1758.48458308415,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1591.06892161273,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"22",1339.95089241908,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1302.39513776159,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,930.188080514073,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"23",502.645488854085,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,529.074544022112,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,978.999985192645,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"24",531.937650016843,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,804.531866542605,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,837.551374726827,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"25",102.961523149082,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,229.267433955369,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,271.964680895029,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"26",232.636184151474,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,106.700718660121,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,231.512819219962,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"27",340.380966915062,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,187.697700678405,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,192.678669682761,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"28",401.025424954055,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,178.514404478825,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,161.53031750523,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"29",191.432527443243,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,159.344007781933,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,199.246469213665,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"30",578.787510280583,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,246.306783730792,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,278.10422522068,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"31",682.178521709671,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,452.510362074702,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,400.184785028956,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"32",1704.98908516096,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,571.267879654427,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,593.661126857104,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"33",494.832738638619,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1139.16656582942,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,1071.58588381314,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
"34",976.324281952358,282.199936406857,439.370952369173,185.069176900491,669.968154039335,2012,1,"0000200",29.5910828124346,1254.1817016962,329.17759944316,622.849033047834,179.273342162362,1143.66111013032,2012,1,"1001210",61.3650072585499,916.313940484158,336.162093949391,691.080360824347,169.162046630266,1373.32827197213,2012,1,"1000210",68.6786889660183
