"","pred","CI.Lo.50","CI.Hi.50","CI.Lo.95","CI.Hi.95","CI.year","CI.period","arma","aicc"
"1",2756.5504919906,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"2",3130.21285369634,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"3",1879.86058120093,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"4",1710.90002165735,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"5",2652.12006618368,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"6",1496.39912955608,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"7",3390.23979436157,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"8",1162.57659852995,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"9",2204.59279457374,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"10",1455.6256966574,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"11",1128.71205443886,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"12",986.379901950748,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"13",1259.50445205062,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"14",NA,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"15",680.917497163861,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"16",576.88542593246,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"17",1682.49997537135,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"18",823.806521536416,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"19",2208.37536213044,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"20",1474.13884896492,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"21",1051.80947745035,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"22",1650.7883216533,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"23",555.802966149854,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"24",634.178393942438,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"25",114.306837142961,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"26",193.600669657134,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"27",364.899300963882,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"28",325.904916225138,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"29",131.595520635989,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"30",357.257084043068,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"31",516.208871117542,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"32",1194.99920892507,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"33",414.60520389756,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"34",855.838645346116,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"35",726.853830718033,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"36",520.934262756505,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"37",524.263447201584,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"38",697.172697122116,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"39",318.488243498615,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"40",1085.90326564737,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"41",584.300165296482,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"42",496.361155986879,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"43",386.344256499249,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"44",505.30148845681,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"45",736.727344258645,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"46",575.058796492016,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"47",336.30880586631,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"48",279.782739520071,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"49",239.699813445717,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"50",558.222476390095,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
"51",165.996123191048,128.954729785002,213.67741191345,79.6967888333036,345.744330704362,2020,1,"1100210",48.8102575765766
